"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","DE"
"Gas1",2647.19335875661,-1.42848596766798,0.141293222127666,-10.1100813341016,4.98428803475609e-24,2.86795933519865e-21,-1
"Crhr1",172.388544238099,4.13587172585489,0.414126281019245,9.98698202798361,1.73792510147573e-23,9.67743971021741e-21,1
"Slc7a1",5461.01029397217,2.08081238351857,0.209945318005312,9.91121118245621,3.72107513138515e-23,2.00728746618658e-20,1
"Ecel1",906.092754689049,2.66950166717986,0.269663823169595,9.89936890978877,4.18910087393847e-23,2.191280584422e-20,1
"Bnip3",8131.02160401611,1.6871977738991,0.172048037934764,9.80655050852042,1.05513914026632e-22,5.2039462397935e-20,1
"Eid3",585.671549902738,1.67858242858219,0.171153403993698,9.80747323403513,1.0455376370093e-22,5.2039462397935e-20,1
"Stc2",273.706006834064,2.44085295894987,0.24902401491377,9.80167699808016,1.10731740839025e-22,5.30958697323125e-20,1
"Nr4a3",1130.67382831363,2.75382113208975,0.282298056298145,9.75501272733292,1.75578652412392e-22,8.19145594038571e-20,1
"Stmn4",860.012281660794,2.29796549146088,0.239782898077567,9.58352538852673,9.3787762249211e-22,4.26043250512074e-19,1
"Slc20a1",28325.8673439915,1.53432460969422,0.160799526316111,9.54184782035947,1.40309650701191e-21,6.2103210010358e-19,1
"Acta1",121.704706809347,4.68461387548047,0.491161093857029,9.53783582224063,1.45843973922986e-21,6.29389669464648e-19,1
"Hk2",13203.3397193547,2.32478680142982,0.246113509479771,9.44599427452762,3.520459214942e-21,1.48219919434948e-18,1
"Kdm6b",9105.6749643296,1.83328277334606,0.196186176670484,9.34460727284199,9.22311148811575e-21,3.79069882161557e-18,1
"Pfkp",11067.7264015014,1.69355314230836,0.181838104595529,9.31352175098508,1.23662488921908e-20,4.96432996225574e-18,1
"Arl4d",580.656678580184,3.89126354307772,0.420334623564563,9.25753750685261,2.09201140737116e-20,8.20734111682747e-18,1
"Maff",7689.58752620756,1.92512068252874,0.209574623301765,9.18584823009211,4.08296558256609e-20,1.56622559747235e-17,1
"Lrrfip1",10574.6779652416,1.75866917643923,0.192548044300987,9.13366418663859,6.62192065974356e-20,2.48494770496725e-17,1
"Egr3",734.763722754877,3.51771204691901,0.38633931132297,9.10523973051838,8.60761274324605e-20,3.16137470582794e-17,1
"Atoh8",809.019462107997,-1.48299006747856,0.163674919972866,-9.06058220602405,1.29756100406503e-19,4.66635376086888e-17,-1
"Mgarp",143.77777954557,3.79647143421232,0.41982855255061,9.04290909026409,1.52556734151555e-19,5.37435580596765e-17,1
"Ccn2",6306.51150608667,3.08639470169217,0.343438661655222,8.98674216472053,2.54667162345155e-19,8.79212911280413e-17,1
"Pgam1",6359.16717540909,1.46265253169715,0.163390365526497,8.9518897089434,3.49448007583726e-19,1.18277872684515e-16,1
"Btg1",5181.82854110319,1.34281695360837,0.150335996945084,8.93210529011819,4.17977403782248e-19,1.38752422001715e-16,1
"Tubb6",13150.6411784819,1.53963280117807,0.1738416572716,8.85652395025568,8.25481583668382e-19,2.6885779428837e-16,1
"Atp8b1",514.494369424057,2.71947224502232,0.307845894632785,8.83387530071257,1.01110362719031e-18,3.23216126158504e-16,1
"Gipr",149.577736107225,2.93404443865829,0.333183476051049,8.80609228714796,1.29584365138518e-18,4.06706420185653e-16,1
"Fosl2",14568.8948659749,1.60544754955143,0.182849890095339,8.78013953803492,1.63271967868816e-18,5.03285840955625e-16,1
"Ankrd33b",4060.89858288381,2.65204003732803,0.304348830580943,8.71381707715387,2.93810335457484e-18,8.8978140538019e-16,1
"Fbxo30",4455.06632466878,1.41406153783388,0.162692425967129,8.69162488313732,3.57292103650149e-18,1.06337522296705e-15,1
"Snhg12",1526.24440986961,1.51493185046415,0.174365470970608,8.68825600637137,3.68045669253049e-18,1.07681429536375e-15,1
"Snhg1",978.975455995779,1.34413536863473,0.155089948940337,8.66681160074286,4.44389390032456e-18,1.27850827512337e-15,1
"Actg1",84768.5945728692,1.72696671837981,0.199584203185556,8.65282267241476,5.02410576584727e-18,1.42173956934517e-15,1
"Atp13a4",16923.3375174092,2.08380505850456,0.241993606402883,8.61099220545249,7.24309149392468e-18,2.01661686077626e-15,1
"Sqstm1",130688.854372768,1.05827060636873,0.123712015623251,8.5543073648687,1.18578562496795e-17,3.2490526124122e-15,1
"Itgal",676.033388576216,-1.58184071942252,0.185842398241815,-8.51173216869626,1.71354017205489e-17,4.62173913281431e-15,-1
"Gpr4",870.23713862906,2.69062619135267,0.316784465549812,8.49355471608373,2.00411053965968e-17,5.16342628889633e-15,1
"0610042G04Rik",707.534492625584,2.89958366480253,0.341384436883,8.49360237765109,2.00328845586778e-17,5.16342628889633e-15,1
"Pim1",2967.39488838862,2.14703142353301,0.252722389791608,8.49561222218353,1.96892313343507e-17,5.16342628889633e-15,1
"Smad7",1896.25084778009,1.48913934573566,0.175797345831132,8.47077263138034,2.43770652548684e-17,6.18818971219909e-15,1
"Bsg",47135.4336738046,1.41477483825884,0.167313705054794,8.4558215825507,2.77129077125009e-17,6.93304656424915e-15,1
"Fosb",5373.2095081846,5.35017415244279,0.635802112784239,8.41484173277414,3.93425724559333e-17,9.70187836763314e-15,1
"Syt7",1857.3741709643,1.79908854927387,0.215086656858836,8.36448236979497,6.03794148929522e-17,1.46798515476358e-14,1
"Fhl2",367.021558046158,3.30701341772653,0.396104584583089,8.34883903504237,6.89372108639291e-17,1.6527696304627e-14,1
"Baat",112.830808306976,3.19070865702876,0.384117866988449,8.30658745984525,9.8493638728921e-17,2.32903724895703e-14,1
"Phldb1",10216.4042300422,1.05246397090354,0.127106764194279,8.28015705989395,1.2301292992001e-16,2.86952594091786e-14,1
"Gapdh",66304.389316509,1.24565845796575,0.151504595681061,8.22191863135317,2.00273054389393e-16,4.60948461982627e-14,1
"Fosl1",4631.64455434807,1.96420598482238,0.239804920235707,8.1908493907954,2.59389014225047e-16,5.89154363625363e-14,1
"Ccl3",1232.15674778446,-1.45984159551874,0.179225694565182,-8.14526956673514,3.78437878206117e-16,8.48388916051168e-14,-1
"Actb",214473.21887258,1.30388211806944,0.160976890177654,8.09980933679659,5.50453887607866e-16,1.21819679588295e-13,1
"Casz1",698.125856879834,1.80203096907589,0.22269013308111,8.09210064291236,5.86444207760727e-16,1.2814177106792e-13,1
"Zfp36",6870.55415354691,2.50634845247866,0.309811341830656,8.08991832793727,5.97047524120521e-16,1.28827929517105e-13,1
"P2ry2",4490.31541154302,1.13122730209009,0.139903058355485,8.08579394465924,6.17605289682428e-16,1.31618549512322e-13,1
"Nr4a1",4721.75485852193,4.88629560531266,0.604638985826779,8.08134394217266,6.40568637134228e-16,1.34847509929403e-13,1
"Nptx1",192.244957165512,2.15577510326482,0.268105900156308,8.04075964761683,8.92832309536361e-16,1.85687606352008e-13,1
"Slc6a6",13986.5833403382,1.14636835512461,0.143557198708433,7.98544667518135,1.40014379593196e-15,2.87729550064017e-13,1
"Mical3",4661.08855655434,1.12595276747567,0.141068923904007,7.98157904884741,1.44473008105678e-15,2.93399184225907e-13,1
"Dusp10",3990.83884919355,1.8549027425211,0.23501855939292,7.89257983417364,2.96002854900773e-15,5.94139683871761e-13,1
"Pdxp",1273.33320315681,1.50817880413616,0.191240531187773,7.88629269522015,3.11295999130355e-15,6.17654199653815e-13,1
"Mif",10951.0986454261,1.06264286331372,0.134901091676677,7.87719988108468,3.34799107264489e-15,6.56738885181775e-13,1
"Fn1",31177.2345202857,0.975821656340206,0.124065657807601,7.86536478816318,3.68023422000957e-15,7.13800034896688e-13,1
"Clic4",102215.738404448,1.35545425891571,0.172479443867409,7.85864233164909,3.88319305956223e-15,7.44796428824035e-13,1
"Lmcd1",568.02787994455,1.7556118199931,0.223817943262624,7.84392794608559,4.36667720168912e-15,8.28325075335798e-13,1
"Pfkl",18998.2548904342,1.26787663877088,0.162144390936498,7.81942953097545,5.30632568271844e-15,9.95628194946583e-13,1
"Krt16",214.169077633403,4.84180867398971,0.619846708568306,7.81130012801568,5.66010532837971e-15,1.05058858256442e-12,1
"Pakap",46141.4068778447,1.50540967538345,0.192936090671271,7.80263386775262,6.06282597489602e-15,1.11336704232612e-12,1
"Smtn",822.92683994608,1.92366506707208,0.246716267207171,7.79707430259046,6.33589377758727e-15,1.15126524619696e-12,1
"Plk3",1989.90734358039,2.41116357849981,0.30969742305192,7.78554614610269,6.9412702634242e-15,1.24812715924196e-12,1
"Errfi1",3166.06935455907,1.39140563024201,0.179072915624104,7.77005068238651,7.8454728253283e-15,1.39617063825585e-12,1
"Arhgap22",2166.48067651791,1.52068353236769,0.195779060831011,7.76734511807822,8.01482494906402e-15,1.41175416602799e-12,1
"Pcnx",12402.7199086759,0.994940056385738,0.128129829207371,7.76509312890353,8.15852551655242e-15,1.4225501764316e-12,1
"Nr1d1",9996.19434708662,1.51824172821587,0.196607952227831,7.72217863525947,1.14357968452039e-14,1.9740472514191e-12,1
"Angptl6",654.067192957468,1.63452800459384,0.211816805135937,7.71670596931557,1.19374602068708e-14,2.04024196129707e-12,1
"Lonrf3",6432.5476770434,1.65167975712731,0.214136200372833,7.71322062431092,1.2268173680903e-14,2.076207981174e-12,1
"LOC115487194",1490.78368604074,2.21413558754458,0.28758051004905,7.69918513311951,1.36936653019909e-14,2.29495194604822e-12,1
"Cdt1",1166.1497468511,2.54943196370029,0.33159746617763,7.68833366879412,1.49063642867252e-14,2.47416981074472e-12,1
"Slfn9",3835.16679151116,-1.0590428007893,0.137980156669542,-7.67532684663981,1.64997395807482e-14,2.712557187075e-12,-1
"Tnfrsf12a",17515.1056908184,1.57065632050988,0.207045187060405,7.5860556954248,3.29790710234119e-14,5.37061060383148e-12,1
"Upp1",1862.25108918751,1.18109897641101,0.155893617692794,7.57631385999716,3.5551116003136e-14,5.73535854622554e-12,1
"Gm41958",330.69836216692,1.78467094625527,0.237253650680626,7.52220647031336,5.38594384191286e-14,8.60853357399073e-12,1
"Lif",20100.1118405229,2.58828491599882,0.344481624749613,7.51356452722294,5.7538761483519e-14,9.11223945622481e-12,1
"Atf4",19792.2229530889,1.38207235968309,0.184516857823721,7.49022271451997,6.87568404013164e-14,1.07898234455229e-11,1
"Hmga1",20478.1589656973,0.931341206544161,0.124657315725279,7.47121178669257,7.94596462972973e-14,1.23570487782337e-11,1
"Erdr1x_1",1002.72272232042,1.87899526942766,0.251610952011781,7.46785962377217,8.15097274470766e-14,1.25626867427807e-11,1
"Dhfr",1417.59985180559,2.29807285274375,0.307877060222776,7.46425489148458,8.37722976409139e-14,1.2797145149358e-11,1
"Slc4a7",3931.63817198446,1.34075349663495,0.179711092489038,7.46060511939037,8.61260105659634e-14,1.30412911788567e-11,1
"Arc",292.149458186725,2.35318565955107,0.315940922851662,7.44818252194549,9.46348383048187e-14,1.4205100685372e-11,1
"Dusp7",3049.63379631713,1.38866152513276,0.187070208166249,7.42321045528885,1.1431491297471e-13,1.70112416187022e-11,1
"Atp13a3",13801.2739543342,1.30023321798413,0.175621889610004,7.40359428355711,1.32546974889587e-13,1.95557767567868e-11,1
"Lims2",176.13475025528,2.30968107948561,0.312616700964902,7.38822037452477,1.48806969759275e-13,2.17686941693611e-11,1
"Ier5",7481.38247136,1.36110829008054,0.185105107363172,7.35316442355142,1.93568581084583e-13,2.80788306443872e-11,1
"Pde2a",18502.4756343255,1.61007917447114,0.219106728109048,7.34837852021513,2.00625683558294e-13,2.88600045798607e-11,1
"Gpi1",77338.1315373854,1.35956723422411,0.18524389637237,7.33933619864677,2.14655791401376e-13,3.0623043563393e-11,1
"Crot",15349.3980796506,-1.1631684306259,0.159187331932784,-7.30691579853251,2.73343722222334e-13,3.8675896172147e-11,-1
"Pgf",693.468583688227,-1.36198723869536,0.187228198789444,-7.27447706863348,3.47764942064608e-13,4.88058408936526e-11,-1
"Eaf1",6159.47320638484,1.22450419003418,0.168411465901065,7.27090749719812,3.57080410905447e-13,4.97090488149179e-11,1
"Rabgef1",4079.34078514339,1.17183458078937,0.161757035478809,7.24441182617297,4.34319852696295e-13,5.99778343779475e-11,1
"Gadd45b",23778.4505319973,1.56671088781914,0.216903863499342,7.2230658437483,5.0828387545768e-13,6.96348909377021e-11,1
"Gem",4600.74745045114,1.73687709897901,0.240507361714025,7.22172114234176,5.13336570232189e-13,6.97576333972256e-11,1
"Itgb3",293.341670508077,3.26968476286642,0.452821940179027,7.22068537927673,5.17262024959152e-13,6.97576333972256e-11,1
"Relt",1990.38695492468,1.08515838001534,0.150363245702712,7.21691245053887,5.31811904939019e-13,7.11638535120725e-11,1
"Pgk1",17871.8995732412,1.12361015116332,0.155719106242137,7.21562162973212,5.3688147803575e-13,7.12896005681009e-11,1
"Smad9",853.747977445943,-1.21934198472332,0.169146528182555,-7.20879108678674,5.64507905302537e-13,7.43857668803999e-11,-1
"Lmna",14151.7227637842,1.10596542501962,0.153464135806461,7.20667026994754,5.73366160918502e-13,7.49806565892059e-11,1
"Mthfd2",3354.34196832044,1.63115076968152,0.227965579239899,7.15525025804435,8.35204124027576e-13,1.08400703676421e-10,1
"Kcna6",972.659692227517,-1.31418451089908,0.183975857869264,-7.14324436977463,9.11533612892936e-13,1.17424576311626e-10,-1
"Gls2",136.430969971187,2.49967348023275,0.350927596459868,7.12304619371424,1.05567418564477e-12,1.34985539204444e-10,1
"Gldc",7061.42000801523,-0.933317414712038,0.13106472059652,-7.12104226418975,1.07113936647167e-12,1.35955939294367e-10,-1
"Stbd1",476.94063616121,1.87109087110254,0.263320398792775,7.10575739548013,1.19664458520728e-12,1.50777217736118e-10,1
"Chac1",1882.12574765558,2.33925107057415,0.329552188115672,7.09827200344087,1.26326374219118e-12,1.56880997969094e-10,1
"Tmtc2",531.745861197258,1.48287689879533,0.208892497424181,7.09875614050502,1.2588470457345e-12,1.56880997969094e-10,1
"C530044C16Rik",1230.14406939495,-1.39886197175625,0.198613008331206,-7.04315383725276,1.87936533235872e-12,2.31725745479831e-10,-1
"Fermt2",21924.1176647169,1.40516559240949,0.199912135669057,7.02891591701896,2.08144355891803e-12,2.5482183485137e-10,1
"2410006H16Rik",3901.55335737699,1.31569345892297,0.187590001857659,7.01366515216148,2.32154633118042e-12,2.82215019498848e-10,1
"Wfs1",6542.1575893288,1.36809656584539,0.195327961076804,7.00409996757937,2.48578583422593e-12,2.98483855020183e-10,1
"Mthfd1l",2478.82143661485,1.03994664801796,0.148481822078308,7.00386507561511,2.48995916596607e-12,2.98483855020183e-10,1
"Sertad1",2163.2547665924,1.09462802642903,0.156607626783379,6.9896214438083,2.75628936746326e-12,3.28131496973454e-10,1
"Las1l",14686.7801384626,1.15517384100191,0.166461883914033,6.93956967108753,3.93296121690972e-12,4.65005318673258e-10,1
"Phtf2",877.404390038266,1.37357410282583,0.198056827947193,6.93525245790599,4.05496356857825e-12,4.76168579053046e-10,1
"Ets1",2282.62679916288,1.32739445061235,0.192604302801926,6.89182137315718,5.50825143505879e-12,6.42455650486384e-10,1
"Acer2",294.709733098,1.56834917841463,0.2286369182027,6.85956227342166,6.90718642266578e-12,8.0021377200038e-10,1
"Mical2",2298.48732748121,1.45170230058604,0.212688099176234,6.8254984938445,8.76205209745571e-12,1.0083369553752e-09,1
"Plaur",1219.3389096147,1.81558873965333,0.266436036769291,6.81435124793369,9.46900937022201e-12,1.08247708442896e-09,1
"Nipal1",127.21251316015,3.83230817100062,0.563065500269379,6.80614985142436,1.00245296481179e-11,1.13844362359086e-09,1
"Vax1",759.690533287149,-1.44313037159535,0.212110684156539,-6.80366657311008,1.01989438784437e-11,1.15068084463853e-09,-1
"Tpm1",18595.9063746445,1.00183601684976,0.147472030102089,6.79339679637034,1.09523596469099e-11,1.22765994951272e-09,1
"Ppp1r13l",1923.42250135954,1.53311627273055,0.225759908229781,6.79091467015536,1.11424818680372e-11,1.24091304520038e-09,1
"Col12a1",5061.44888026572,1.55177379202141,0.228755251772132,6.7835548255179,1.17254266902053e-11,1.29746356106618e-09,1
"Epm2a",2128.29705931685,1.15474791920534,0.170375584477732,6.77766079421001,1.22137188553652e-11,1.33639345182935e-09,1
"Pttg1ip",34172.2586437621,0.816802294696888,0.12051775446327,6.77744369146724,1.22320800248544e-11,1.33639345182935e-09,1
"Lrrn2",2057.99023966995,-1.12660554279917,0.166548911072741,-6.76441254129318,1.33851185380406e-11,1.45316928429973e-09,-1
"Fam107b",5662.08391656245,1.11380048991303,0.164763584440354,6.75999186164974,1.37999491719935e-11,1.48884201629345e-09,1
"Camk2n1",2978.2208977946,0.966056773551505,0.143150727751081,6.7485285525851,1.49352012543316e-11,1.59968625755973e-09,1
"Nrg2",907.266624637233,-1.13178575688623,0.167727190738723,-6.74777745875012,1.50126968905502e-11,1.59968625755973e-09,-1
"Rab43",5232.82137682207,1.09262413455684,0.161945969462701,6.7468436428638,1.51095945692065e-11,1.60013387394873e-09,1
"Asap3",9042.1046794153,-1.0950521539492,0.162418779000797,-6.74215235877266,1.56057306550866e-11,1.6425983083421e-09,-1
"Ak4",4978.94486645194,1.36925678014683,0.203170689607724,6.73944053047489,1.58997654416634e-11,1.66340455184238e-09,1
"Ell2",4150.71482283776,1.03566999259874,0.153722403626106,6.7372742565083,1.6138539296595e-11,1.67821364661339e-09,1
"Fbxl16",5256.32173504706,1.13472702424704,0.168612202916086,6.72980368337732,1.69892150697131e-11,1.7560947936131e-09,1
"Slc25a2",80.6184378634775,3.36329884889952,0.500708586701805,6.71707843289399,1.85404186542447e-11,1.90502801672364e-09,1
"Ppargc1a",1245.29092061059,-1.00675837508147,0.150447090761588,-6.6917769561717,2.204767429481e-11,2.23874678633535e-09,-1
"Adm2",215.71108247062,3.6844416087275,0.550568201028385,6.69207121269531,2.20033735015894e-11,2.23874678633535e-09,1
"Dpysl4",980.970096298288,-1.18781929558114,0.17762737508188,-6.68714096030294,2.27572657564306e-11,2.2972860905702e-09,-1
"Slc7a5",10834.6837363118,1.14215562871728,0.171164662778504,6.67284712963964,2.50887698993658e-11,2.5033661618662e-09,1
"Aqp4",75749.7279160401,-1.17597315949395,0.176212740812435,-6.67359893542363,2.49605174332073e-11,2.5033661618662e-09,-1
"Pgm2",4996.35787890442,1.09957365458061,0.165598811815949,6.6399851697167,3.1371471535718e-11,3.11226633131933e-09,1
"Ppfibp1",5857.22154475842,0.853354390627898,0.128685601951909,6.63131211016757,3.32715867699626e-11,3.28190931898911e-09,1
"Pabpc4",2840.84385445732,1.17948780934073,0.17821596169864,6.61830622857018,3.63337762023454e-11,3.56360025457321e-09,1
"Aldh1l1",18810.9511205613,-0.98268646865795,0.148562475042324,-6.61463447198218,3.72470941153476e-11,3.63253863626627e-09,-1
"Mkrn1",10236.6538725678,1.09148606191013,0.16506489710135,6.61246625465106,3.77969296769106e-11,3.6654528094541e-09,1
"Ccdc190",11343.7703291066,-1.05062025467619,0.159042742737918,-6.60589874514096,3.95112886272353e-11,3.810300917784e-09,-1
"Stard8",1757.26931703671,-1.16046429600256,0.175734117513135,-6.6035230518958,4.01499829983711e-11,3.85038336954379e-09,-1
"Tpx2",1765.14552025082,1.23631074413395,0.187432417520367,6.59603477610594,4.22299907618893e-11,4.02748121840737e-09,1
"Xylt1",1772.60468564934,1.23149271975528,0.186868444012943,6.5901587946544,4.3935640423816e-11,4.16712651096655e-09,1
"Cnn2",10760.2599831127,2.13188398249361,0.324326720208115,6.57326038732059,4.92252622284682e-11,4.64331407971485e-09,1
"1700017M07Rik",172.462249717768,3.1076273830703,0.473664876499262,6.56081448562956,5.35146645213042e-11,5.02048988568887e-09,1
"C9orf72",5648.39884960253,1.77842113257058,0.271363486618502,6.55364933113048,5.61477301209365e-11,5.21582347104131e-09,1
"Stac2",1548.94539995174,1.00273472317927,0.153007334507529,6.5535075583578,5.62010871054155e-11,5.21582347104131e-09,1
"Ehd1",14833.9185153121,1.02482386986248,0.156791177184272,6.53623429753347,6.30870602984774e-11,5.82357665707122e-09,1
"Pim3",3447.79262903531,1.55052942878533,0.238192447612723,6.50956587551564,7.5368298614639e-11,6.92025303556329e-09,1
"Bcar1",8569.9845036732,1.10105699253985,0.169316473649332,6.50295254093363,7.87586492985873e-11,7.19328996927098e-09,1
"Gab2",7161.65820372031,1.02260278666228,0.157429486100638,6.49562424416839,8.26898114087527e-11,7.51258697125205e-09,1
"Nrip3",230.692212783275,1.48029147116412,0.227943317532717,6.4941209384287,8.3519636680249e-11,7.54825114332178e-09,1
"Il23a",103.907950712387,2.67941912414621,0.413404243765983,6.48135369810802,9.09032884056598e-11,8.17277377322135e-09,1
"Nr2e1",3835.40597214598,-0.815242337070564,0.125830931109189,-6.47887073459818,9.24116298356207e-11,8.26533447783671e-09,-1
"Piezo1",22915.5524252893,1.10756481376209,0.171000117220623,6.47698277500661,9.35748704141903e-11,8.32623408809151e-09,1
"Hr",1861.19593898211,1.92522534366348,0.297503789226052,6.47126326919029,9.71869302609513e-11,8.60328610340791e-09,1
"Olfml2b",172.010770186502,-2.25401819427745,0.348841075381108,-6.46144721293196,1.0370633271542e-10,9.1335648741509e-09,-1
"1110038B12Rik",1861.47638679835,1.19922104065129,0.185686724130079,6.45830253223274,1.0588390786394e-10,9.278010241357e-09,1
"Vasn",8517.49853654387,1.29389842437815,0.200413390291508,6.4561475782438,1.07401878028148e-10,9.36349100263582e-09,1
"Cspg5",13958.0318773097,-0.911057766838097,0.141205887948112,-6.45198142993073,1.10397109507941e-10,9.57625580063359e-09,-1
"Atf1",2762.20585476894,1.35243054428136,0.209930491928658,6.44227778373881,1.17693612994274e-10,1.01165448082406e-08,1
"Flna",142846.01433247,1.3233043377201,0.205413668653037,6.44214353600435,1.17797793213785e-10,1.01165448082406e-08,1
"Crabp2",993.716769696362,1.47375578507948,0.228870584676265,6.43925381308432,1.20062283022701e-10,1.02599758888013e-08,1
"Stx11",2444.78895054588,1.52344454724139,0.236648253727598,6.43759048818081,1.21384960145162e-10,1.03219073006196e-08,1
"Egln3",3188.26473629207,1.10061265380106,0.171180491529379,6.42954488544721,1.2798656334967e-10,1.07770929587415e-08,1
"S1pr3",36263.7407245605,-1.34181965961158,0.208682944945031,-6.42994404724847,1.27650924861568e-10,1.07770929587415e-08,-1
"Kctd10",18546.905904171,1.38135055652897,0.214986404975501,6.42529259785697,1.31616104044448e-10,1.10289183884236e-08,1
"Vcl",23717.1638614719,1.36327743979173,0.21230482906335,6.42132091769301,1.35096880236899e-10,1.12659050562771e-08,1
"Serpina3h",10406.6145657552,-1.77413013188258,0.27644672226196,-6.41762042742336,1.38420853670801e-10,1.14875998849297e-08,-1
"Cd274",21735.7178969306,1.70888904789369,0.266312773277709,6.41684973221947,1.3912312189274e-10,1.14906379431219e-08,1
"Appl2",15330.155501963,0.936947289738296,0.146091604380844,6.41342323338294,1.42287780148513e-10,1.16960555282077e-08,1
"Mast4",3470.1854061438,1.52375026604037,0.237688030424528,6.41071518544221,1.44838559720487e-10,1.18493043502135e-08,1
"Tuft1",2867.13130375021,1.50089682511534,0.234218168442711,6.40811443063804,1.47330317511609e-10,1.199630160795e-08,1
"Proser2",99.8444023063539,1.94697304632538,0.304193378032105,6.40044520009207,1.54924548362777e-10,1.25554345250623e-08,1
"Glt1d1",156.083429168325,2.38381315571939,0.372523791250745,6.39908970032697,1.56306001649818e-10,1.26081971985007e-08,1
"Tagln",82794.76105863,1.95676027033117,0.305952857688109,6.3956267155573,1.59890180088548e-10,1.28373222729699e-08,1
"Gm17501",709.249478809862,1.33458283904984,0.208759236122692,6.39292835055922,1.62738530528303e-10,1.30055208980535e-08,1
"Cdr2",2617.23781973375,0.957072230810526,0.149983687636239,6.38117548577515,1.75733787272729e-10,1.39793393359532e-08,1
"Baiap2l1",277.779298590981,1.88942557909067,0.297568801191909,6.34954192617838,2.15957005540812e-10,1.71002285763555e-08,1
"Slc38a2",11157.3937458284,1.25479180628816,0.198191118973828,6.33122116059025,2.43228411168322e-10,1.91717298337332e-08,1
"Gna13",34553.4949485349,1.15671104719785,0.183072546900684,6.31832061540804,2.64420990846572e-10,2.07474324726978e-08,1
"Met",4935.35632408212,0.965779256857035,0.152920019392214,6.31558419032093,2.69142814763702e-10,2.10223677305476e-08,1
