N_unmapped	1840132	1840132	1840132
N_multimapping	9413166	9413166	9413166
N_noFeature	8901998	123667827	9535545
N_ambiguous	3892116	53084	828656
Gm26206	0	0	0
Xkr4	332	12	320
Gm53491	0	0	0
Rp1	10	0	10
Sox17	0	0	0
Gm22307	0	0	0
Gm37323	0	0	0
Gm39586	1	1	0
Gm46082	2	0	2
Gm29874	0	0	0
Mrpl15	3829	3	3826
Lypla1	5340	8	5332
LOC118567656	4	0	4
Tcea1	6835	18	6817
Rgs20	3758	35	3723
Gm16041	15	15	0
Atp6v1h	13621	9	13612
Oprk1	0	0	0
Npbwr1	0	0	0
Gm46206	20	0	20
Rb1cc1	7334	8	7326
Alkal1	0	0	0
St18	22	0	22
Pcmtd1	6132	23	6109
Gm23274	0	0	0
Gm26901	14	0	14
Gm39589	0	0	0
Sntg1	11	0	11
Gm30719	0	0	0
Gm24765	0	0	0
Rrs1	7317	31	7286
Adhfe1	1779	27	1963
2610203C22Rik	96	249	68
Vxn	205	26	189
Mybl1	14116	15	14101
Vcpip1	14168	29	15495
1700034P13Rik	18	1356	18
Gm39590	10	0	10
Sgk3	1775	0	1775
Gm6195	0	0	0
Mcmdc2	1	0	1
Snhg6	1292	0	1292
Snord87	6	0	6
Tcf24	37	0	37
Ppp1r42	119	1	118
Gm24674	0	0	0
Cops5	7936	7	7986
Cspp1	4563	84	4536
Arfgef1	12306	22	12284
Cpa6	11	0	11
Gm25253	0	0	0
Prex2	4521	0	4521
Gm24173	0	0	0
A830018L16Rik	10	0	10
Gm30898	0	0	0
Gm30974	0	0	0
Gm22633	0	0	0
Gm39591	0	0	0
Mir6341	0	0	0
Gm17644	0	0	0
Sulf1	14349	13	14336
Slco5a1	552	1	551
Gm39592	0	0	0
Prdm14	0	0	0
Ncoa2	7742	4	7738
Gm23169	2	0	2
Gm39595	0	0	0
Tram1	9649	23	9626
Lactb2	6574	7	6567
Xkr9	4	0	4
Gm26273	0	0	0
Gm5523	7	0	7
Gm31195	0	0	0
Gm39596	0	0	0
Eya1	188	0	188
Msc	0	0	0
Gm9947	1	0	1
Trpa1	0	0	0
Kcnb2	1	0	1
Gm51616	4	0	4
Gm51617	0	0	0
Gm25168	0	0	0
Terf1	812	0	812
Sbspon	33	33	0
Gm31523	0	0	0
4930444P10Rik	50	0	50
Rpl7	28089	5	28084
Rdh10	4575	5	4570
Stau2	4186	5	4181
Gm7568	0	0	0
C130013N14Rik	22	0	22
Ube2w	4582	14	4568
Eloc	6239	12	6227
D030040B21Rik	10	0	10
Tmem70	3868	0	3868
Ly96	208	2	206
Gm53492	0	0	0
Jph1	74	1	73
Gm46085	0	0	0
Gm31982	0	0	0
Gdap1	368	0	368
Gm28784	0	0	0
Gm39597	0	0	0
Pi15	215	0	224
Gm28154	0	9	0
Gm16070	0	0	0
Crispld1	5	0	5
Crisp4	0	0	0
Defb44-ps	0	0	0
Defb18	0	0	0
Defb41	0	0	0
Gm28343	4	0	4
Gm15825	0	0	0
Tfap2d	0	0	0
Tfap2b	0	0	0
