N_unmapped	151802	151802	151802
N_multimapping	1304597	1304597	1304597
N_noFeature	1142263	8955969	1248876
N_ambiguous	422248	13204	163811
DDX11L1	0	0	0
WASH7P	19	0	19
MIR6859-1	0	0	0
MIR1302-2HG	1	1	0
MIR1302-2	0	0	0
FAM138A	0	0	0
OR4F5	0	0	0
LOC124903816	1	1	0
LOC124900384	4	0	4
LOC729737	62	0	62
LOC124903814	0	0	0
DDX11L17	0	0	0
WASH9P	57	0	57
MIR6859-2	0	0	0
LOC127239154	22	0	22
LOC124903815	0	0	0
LOC124900618	0	0	0
LOC112268260	0	0	0
OR4F29	0	0	0
LOC100132287	5	0	5
LOC124904706	0	0	0
LOC105378947	0	0	0
LOC101928626	0	0	0
MIR12136	29	29	0
OR4F16	0	0	0
LOC100288069	42	1	41
LINC01409	4	0	4
LOC124903817	9	6	3
FAM87B	1	0	1
LINC00115	10	0	10
LINC01128	560	11	549
LOC107984850	8	0	8
FAM41C	6	0	6
LOC284600	293	388	273
LINC02593	140	34	347
LOC107985728	281	8	417
SAMD11	615	119	805
NOC2L	724	204	812
KLHL17	287	0	287
PLEKHN1	2	2	3
PERM1	5	3	5
HES4	116	2	116
ISG15	34	0	36
AGRN	2198	2	2196
LOC100288175	27	4	27
LOC105378948	7	2	8
RNF223	4	0	4
C1orf159	96	2	94
LOC124903819	38	0	38
LOC124903820	0	0	0
LINC01342	0	0	0
LOC124903818	0	0	0
MIR200B	0	0	0
MIR200A	0	0	0
MIR429	0	0	0
TTLL10-AS1	0	0	0
TTLL10	0	0	0
TNFRSF18	0	0	0
TNFRSF4	2	0	2
SDF4	593	39	554
B3GALT6	414	0	414
C1QTNF12	10	3	7
UBE2J2	409	40	369
LINC01786	41	0	41
SCNN1D	104	0	104
ACAP3	1292	3	1289
MIR6726	0	0	0
SNORD167	5	0	5
PUSL1	108	11	115
INTS11	506	145	379
MIR6727	0	0	0
CPTP	269	9	260
TAS1R3	41	24	24
DVL1	552	6	553
MIR6808	0	0	0
MXRA8	83	44	39
AURKAIP1	512	9	503
CCNL2	1086	8	1078
MRPL20-AS1	164	65	177
MRPL20	169	19	228
MRPL20-DT	30	0	30
ANKRD65	1	0	1
ANKRD65-AS1	8	4	4
TMEM88B	11	10	1
LINC01770	7	0	7
LOC107985729	0	0	0
VWA1	333	0	333
ATAD3C	65	0	65
ATAD3B	203	18	185
ATAD3A	128	30	103
TMEM240	56	0	61
SSU72	653	4	649
FNDC10	357	0	382
LOC105378586	10	25	10
MIB2	340	208	540
LOC124903821	22	426	4
MMP23B	0	0	0
CDK11B	190	4	186
SLC35E2B	875	9	866
MMP23A	0	0	0
CDK11A	113	1	112
SLC35E2A	761	8	755
LOC112268218	0	12	1
NADK	277	0	284
GNB1	8441	0	8441
GNB1-DT	28	0	28
LOC124903822	7	1	6
CALML6	3	0	3
TMEM52	10	0	10
CFAP74	43	0	43
LOC107984872	0	0	0
LOC105378589	18	0	18
GABRD	57	0	57
LOC105378590	1	1	0
PRKCZ	888	86	1308
PRKCZ-DT	0	0	0
PRKCZ-AS1	23	12	19
FAAP20	232	458	309
LOC112268219	49	80	6
LOC105378593	9	0	9
LOC124903823	0	0	0
SKI	583	9	574
LOC124903824	9	0	9
MORN1	46	4	42
LOC100129534	9	0	9
RER1	364	59	609
PEX10	33	245	92
PLCH2	5	0	5
PANK4	0	0	0
HES5	0	0	0
TNFRSF14-AS1	0	0	0
TNFRSF14	0	0	0
LOC100996583	0	0	0
PRXL2B	0	0	0
MMEL1	0	0	0
MMEL1-AS1	0	0	0
TTC34	0	0	0
LOC105378602	0	0	0
LOC105378601	0	0	0
LOC112268220	0	0	0
LOC107985732	0	0	0
LOC105378600	0	0	0
LOC105378598	0	0	0
LOC107984904	0	0	0
LOC105378599	0	0	0
LOC124903825	0	0	0
LOC124903826	0	0	0
ACTRT2	0	0	0
LOC124903827	3	0	3
PRDM16-DT	0	0	0
PRDM16	0	0	0
MIR4251	0	0	0
LOC105378606	0	0	0
LOC107984909	0	0	0
LOC105378605	0	0	0
LOC124903828	0	0	0
LOC105378604	1	0	1
ARHGEF16	24	0	24
MEGF6	21	3	18
LOC105378608	0	0	0
MIR551A	0	0	0
TPRG1L	533	0	533
WRAP73	51	0	51
TP73	4	2	4
TP73-AS3	4	0	4
TP73-AS2	0	0	0
GFOD3P	251	0	253
CCDC27	3	0	3
SMIM1	0	0	0
LRRC47	670	1	669
CEP104	422	0	422
LOC124903829	3	0	3
DFFB	39	0	39
C1orf174	94	0	94
LINC01134	3	0	3
LINC01346	0	0	0
LINC01345	0	0	0
LINC02780	0	0	0
LINC01777	0	0	0
LOC105376674	0	0	0
LOC124904578	0	0	0
LINC01646	0	0	0
AJAP1	65	6	59
LINC02781	0	0	0
LOC124904589	0	0	0
LOC102724429	0	0	0
LINC02782	0	0	0
LOC105376682	0	0	0
LOC124904590	0	0	0
LOC107984911	0	0	0
LOC105376686	0	0	0
LOC124900451	0	0	0
LOC124903830	0	0	0
MIR4689	0	0	0
NPHP4	383	55	330
KCNAB2	903	3	902
LOC124903831	3	0	3
CHD5	2154	17	2137
RPL22	719	2	717
RNF207-AS1	18	0	18
RNF207	160	30	137
ICMT	894	17	884
ICMT-DT	3	0	3
HES3	0	0	0
GPR153	928	0	928
ACOT7	2324	2	2322
HES2	4	0	4
ESPN	2	9	0
MIR4252	0	0	0
TNFRSF25	122	0	129
PLEKHG5	477	3	474
NOL9	300	1	299
TAS1R1	0	0	0
LOC107984912	0	0	0
ZBTB48	133	0	133
KLHL21	190	0	190
LOC107984913	8	0	8
PHF13	300	3	297
THAP3	85	194	114
DNAJC11	334	37	520
LINC01672	0	0	0
LOC124904847	0	0	0
CAMTA1-DT	8	0	8
CAMTA1	4713	8	4705
LOC124903832	30	2	28
CAMTA1-AS3	0	0	0
CAMTA1-IT1	1	0	1
CAMTA1-AS2	0	0	0
CAMTA1-AS1	0	0	0
LOC105376691	0	0	0
LOC105376689	217	13	204
VAMP3	89	0	89
PER3	68	3	72
LOC124903833	0	7	0
UTS2	2	0	2
TNFRSF9	4	0	4
PARK7	1429	0	1429
LOC124903834	11	5	6
ERRFI1	407	0	407
ERRFI1-DT	4	0	4
LOC107984915	0	0	0
LINC01714	0	0	0
LOC105376695	1	0	1
LOC124903835	0	0	0
SLC45A1	322	2	320
RERE	2256	7	2249
RERE-AS1	2	2	0
SNORD128	0	0	0
LOC124900452	0	0	0
ENO1	3793	0	3796
MIR6728	0	0	0
ENO1-AS1	22	25	0
LOC112268261	0	0	0
CA6	0	0	0
SLC2A7	0	0	0
SLC2A5	7	0	7
LOC124900441	0	0	0
GPR157	12	0	12
MIR34AHG	9	0	9
MIR34A	0	0	0
LNCTAM34A	7	0	7
H6PD	173	0	173
LOC124903836	0	0	0
SPSB1	213	0	213
LINC02606	2	0	2
SLC25A33	125	0	125
TMEM201	421	0	421
LOC124903837	4	0	4
PIK3CD	278	171	289
LOC105376712	0	0	0
PIK3CD-AS1	0	0	0
PIK3CD-AS2	14	0	14
LOC124903839	0	9	0
CLSTN1	5351	36	5488
CTNNBIP1	541	0	642
LOC105376717	6	107	0
LOC124903838	4	3	1
LZIC	582	1	581
NMNAT1	94	0	94
TMEM274P	0	0	0
MIR5697	0	0	0
LOC124903840	0	0	0
RBP7	0	0	0
UBE4B	655	0	655
KIF1B	8061	9	8052
PGD	1397	0	1397
CENPS-CORT	0	0	0
CENPS	6	0	6
CORT	6	3	3
DFFA	560	0	560
PEX14	252	2	250
CASZ1	133	5	128
LOC105376733	3	3	0
LOC105376735	0	0	0
C1orf127	0	0	0
TARDBP	890	4	908
MASP2	54	60	16
SRM	374	0	374
EXOSC10	508	0	517
EXOSC10-AS1	3	9	3
MTOR	1005	5	1022
MTOR-AS1	0	22	0
LOC124904848	0	0	0
ANGPTL7	0	0	0
UBIAD1	185	7	178
LOC105376737	0	0	0
LOC105376739	0	0	0
LOC105376740	1	0	1
LOC124903841	2	0	2
DISP3	90	0	90
LOC124903842	0	0	0
LINC01647	0	0	0
FBXO2	581	2	592
FBXO44	1111	37	1087
FBXO6	36	5	31
MAD2L2	175	3	172
DRAXIN	151	0	151
AGTRAP	2	0	2
C1orf167	0	97	0
C1orf167-AS1	0	0	0
MTHFR	319	0	416
CLCN6	551	0	551
NPPA-AS1	5	0	7
NPPA	3	5	0
NPPB	0	0	0
RNU5E-1	0	0	0
LOC124903843	5	5	0
KIAA2013	152	0	152
PLOD1	215	2	213
MFN2	1697	0	1697
MIIP	169	0	169
MIR6729	0	0	0
TNFRSF8	2	0	2
MIR7846	0	0	0
TNFRSF1B	0	0	0
LOC124903844	0	0	0
MIR4632	0	0	0
VPS13D	1172	2	1170
LOC124903845	1	1	0
SNORA59A	1	0	1
LINC02766	0	0	0
DHRS3	85	2	83
MIR6730	0	0	0
AADACL4	0	0	0
LOC124903846	0	0	0
AADACL3	0	0	0
LOC124904811	0	0	0
CFAP107	0	0	0
PRAMEF12	0	0	0
PRAMEF1	0	0	0
LINC01784	0	0	0
PRAMEF11	0	0	0
HNRNPCL1	0	0	0
PRAMEF2	0	0	0
PRAMEF4	0	0	0
PRAMEF10	0	0	0
PRAMEF7	0	0	0
PRAMEF6	0	0	0
PRAMEF27	0	0	0
HNRNPCL3	0	0	0
PRAMEF25	0	0	0
PRAMEF34P	0	0	0
HNRNPCL2	0	0	0
PRAMEF36P	0	0	0
PRAMEF26	0	0	0
HNRNPCL4	0	0	0
PRAMEF9	0	0	0
PRAMEF13	0	0	0
PRAMEF18	0	0	0
PRAMEF5	0	0	0
PRAMEF8	0	0	0
PRAMEF33	0	0	0
PRAMEF15	0	0	0
PRAMEF14	0	0	0
PRAMEF19	0	0	0
PRAMEF17	0	0	0
PRAMEF20	0	0	0
LRRC38	0	0	0
LOC102724856	0	0	0
LOC107984918	0	0	0
PDPN	0	0	0
LOC105378612	0	0	0
LOC105376756	2	0	2
LOC124900446	0	0	0
PRDM2	898	7	891
KAZN	435	11	543
LOC107985467	57	26	31
LOC124903847	21	16	5
KAZN-AS1	0	0	0
LOC124903850	10	0	10
LOC105376759	0	0	0
LOC124903848	11	11	0
LOC107985469	0	0	0
LOC124903849	0	0	0
TMEM51-AS1	5	108	16
TMEM51	15	0	15
TMEM51-AS2	0	0	0
FHAD1	0	0	0
LOC124903853	0	0	0
LOC124903852	0	0	0
FHAD1-AS1	0	0	0
LOC124903851	0	0	0
EFHD2-AS1	0	0	0
EFHD2	97	0	97
CTRC	1	0	1
CELA2A	0	0	0
LOC105376767	0	0	0
CELA2B	2	4	0
CASP9	142	0	144
DNAJC16	397	5	399
SCARNA21B	0	0	0
AGMAT	21	3	25
LOC124903854	0	0	0
DDI2	355	0	355
RSC1A1	3	0	3
PLEKHM2	802	1	801
SLC25A34	21	0	22
SLC25A34-AS1	0	1	0
TMEM82	1	1	0
FBLIM1	217	0	217
UQCRHL	1	0	1
SPEN-AS1	73	12	70
SPEN	900	6	903
LOC124904815	0	0	0
ZBTB17	243	0	243
LOC124903855	21	12	9
SRARP	0	0	0
HSPB7	13	5	8
CLCNKA	4	0	4
CLCNKB	0	0	0
FAM131C	91	0	91
EPHA2	3	0	3
EPHA2-AS1	0	0	0
ARHGEF19	0	0	0
ANO7L1	0	0	0
CPLANE2	0	0	0
FBXO42	0	0	0
SZRD1	0	0	4
SPATA21	0	4	0
NECAP2	0	0	0
LINC01772	0	0	0
CROCCP3	2	0	2
RNU1-1	0	0	0
TRN-GTT5-1	0	0	0
LINC01783	2	0	2
TRE-TTC4-1	0	0	0
LOC124903856	0	0	0
TRG-CCC1-1	0	0	0
NBPF1	6	0	6
LOC124900584	16	0	16
CROCCP2	24	0	24
MST1P2	10	0	10
RNU1-3	0	0	0
LOC124903857	0	0	0
TRG-CCC4-1	0	0	0
ESPNP	0	0	0
LOC124903858	0	0	0
TRG-CCC5-1	0	0	0
LOC124903859	0	0	0
RNU1-4	0	0	0
MST1L	0	0	0
MIR3675	0	0	0
TRG-CCC1-2	0	0	0
LINC03126	0	0	0
TRE-TTC3-1	0	0	0
LOC105376805	0	0	0
TRN-GTT4-1	0	0	0
RNU1-2	0	0	0
CROCC	0	0	0
MFAP2	0	0	0
LOC105376806	0	0	0
ATP13A2	0	0	0
SDHB	0	0	0
PADI2	0	0	0
LOC124903861	0	0	0
LOC105376808	0	0	0
LINC02783	0	0	0
PADI1	0	0	0
PADI3	0	0	0
MIR3972	0	0	0
PADI4	0	0	0
PADI6	0	0	0
RCC2	0	0	0
RCC2-AS1	0	0	0
LOC124903862	0	0	0
LOC124904837	0	0	0
ARHGEF10L	1257	0	1257
LINC02810	0	0	0
ACTL8	1	0	1
LOC105376809	1	0	1
LOC105376812	0	0	0
LINC01654	0	0	0
IGSF21	127	0	172
IGSF21-AS1	0	0	0
LOC124903864	0	0	0
LOC124903863	1	45	1
LOC124903865	0	0	0
KLHDC7A	0	0	0
PAX7	1	0	1
TAS1R2	0	0	0
ALDH4A1	148	0	148
MIR4695	0	0	0
MIR1290	0	0	0
LOC124903866	0	0	0
IFFO2	476	0	476
LOC105376815	2	2	0
UBR4	4466	1	4465
EMC1-AS1	1	51	2
EMC1	785	12	825
MRTO4	290	4	286
AKR7L	6	0	6
AKR7A3	7	0	7
LOC124903867	17	22	0
LOC100506730	67	0	67
AKR7A2	126	0	131
SLC66A1	261	3	258
CAPZB	1145	7	1138
LOC124903868	0	0	0
LOC124903869	0	0	0
LOC105376819	4	4	0
LOC105376818	0	0	0
LOC105376817	0	0	0
LOC124904816	0	0	0
MICOS10-DT	3	3	0
MICOS10-NBL1	0	0	0
MICOS10	370	0	370
RPS14P3	6	0	6
NBL1	13	2	11
HTR6	36	0	36
TMCO4	2	2	0
RNF186	0	0	0
RNF186-AS1	0	0	0
LOC105376823	0	0	0
OTUD3	191	0	191
PLA2G2E	0	0	0
PLA2G2A	0	0	0
PLA2G5	0	0	0
PLA2G2D	0	0	0
PLA2G2F	0	0	0
LOC117779438	0	0	0
PLA2G2C	0	0	0
UBXN10	91	0	91
LOC105376825	2	1	1
LOC105376826	0	0	0
LINC01757	0	0	0
LOC105376828	0	0	0
VWA5B1	4	0	4
LOC124903870	0	0	0
LINC01141	2	0	2
LOC124903871	1	0	1
CAMK2N1	1749	3	1746
MUL1	345	0	345
FAM43B	162	0	162
CDA	0	0	0
PINK1	556	33	2012
MIR6084	0	0	0
PINK1-AS	18	1461	44
DDOST	733	1	732
KIF17	48	1	47
SH2D5	6	0	6
HP1BP3	786	8	778
EIF4G3	2603	0	2603
LOC105376830	0	0	0
LOC105376829	2	0	2
MIR1256	0	0	0
ECE1	288	0	288
LOC124903872	1	1	0
ECE1-AS1	0	0	0
LOC105376832	0	0	0
NBPF3	63	0	63
ALPL	8	0	8
LINC02596	0	0	0
RAP1GAP	2049	4	2045
USP48	674	0	674
LDLRAD2	0	0	4
HSPG2	13	5	12
CELA3B	0	0	0
CELA3A	0	0	0
LINC01635	0	0	0
LINC00339	74	0	74
CDC42	2179	2	2177
WNT4	385	0	404
LOC105376845	13	32	0
LOC105376850	0	0	0
LOC107985377	0	0	0
MIR4418	0	0	0
LOC105376856	0	0	0
ZBTB40	278	0	278
EPHA8	109	0	109
MIR6127	0	0	0
C1QA	0	0	0
C1QC	0	0	0
C1QB	0	0	0
EPHB2	670	1	688
MIR4684	0	0	0
MIR4253	0	19	0
LOC124903874	0	0	0
LACTBL1	0	0	0
TEX46	1	0	1
KDM1A	1199	6	1208
MIR3115	0	0	0
LUZP1	1032	16	1031
HTR1D	11	0	11
LINC01355	0	0	0
HNRNPR	0	0	0
ZNF436	0	0	0
ZNF436-AS1	0	0	0
TCEA3	0	0	0
LOC124903875	0	0	0
ASAP3	0	0	0
E2F2	0	0	0
LOC101928163	0	0	0
LOC124903876	0	0	0
LOC105376859	0	0	0
ID3	0	0	0
LOC107984928	0	0	0
MDS2	0	0	0
RPL11	866	6	860
ELOA	297	15	337
ELOA-AS1	3	42	16
PITHD1	684	0	684
LOC105376860	0	0	0
LYPLA2	601	1	600
GALE	226	0	226
HMGCL	71	0	71
LOC105376861	0	0	0
FUCA1	182	0	182
CNR2	1	1	0
MIR378F	0	0	0
LOC124903877	0	0	0
PNRC2	108	1	107
SRSF10	599	0	599
LOC105378615	0	0	0
LOC105376863	0	0	0
LOC107984931	0	0	0
MYOM3	0	0	0
MYOM3-AS1	0	0	0
LOC124903878	0	0	0
LOC105376864	0	0	0
IL22RA1	0	0	0
LOC124903879	0	22	0
IFNLR1	34	0	56
LINC02800	0	0	0
GRHL3-AS1	6	0	6
GRHL3	0	0	0
STPG1	200	2	209
NIPAL3	1814	9	1816
RCAN3AS	0	0	1
RCAN3	855	3	1005
NCMAP-DT	0	152	0
NCMAP	149	0	149
SRRM1	705	5	700
LOC124904829	0	0	0
CLIC4	234	0	234
LOC105376876	1	0	1
RUNX3	3	0	3
MIR6731	0	0	0
RUNX3-AS1	0	0	0
MIR4425	0	0	0
LINC02793	0	0	0
LOC124903880	0	0	0
SYF2	96	2	94
LOC124903881	0	0	0
