N_unmapped	186741	186741	186741
N_multimapping	1600629	1600629	1600629
N_noFeature	1259317	9847074	1379315
N_ambiguous	488724	15477	191819
DDX11L1	0	0	0
WASH7P	36	0	36
MIR6859-1	0	0	0
MIR1302-2HG	0	0	0
MIR1302-2	0	0	0
FAM138A	0	0	0
OR4F5	0	0	0
LOC124903816	0	0	0
LOC124900384	2	0	2
LOC729737	44	0	44
LOC124903814	0	0	0
DDX11L17	0	0	0
WASH9P	32	0	32
MIR6859-2	0	0	0
LOC127239154	0	0	0
LOC124903815	0	0	0
LOC124900618	4	0	4
LOC112268260	0	0	0
OR4F29	0	0	0
LOC100132287	0	0	0
LOC124904706	0	0	0
LOC105378947	0	0	0
LOC101928626	0	0	0
MIR12136	974	966	8
OR4F16	0	0	0
LOC100288069	20	0	20
LINC01409	2	0	2
LOC124903817	22	21	1
FAM87B	4	5	0
LINC00115	40	3	39
LINC01128	698	2	697
LOC107984850	17	0	21
FAM41C	9	6	7
LOC284600	234	333	222
LINC02593	140	20	337
LOC107985728	141	8	245
SAMD11	575	139	721
NOC2L	818	176	919
KLHL17	208	1	207
PLEKHN1	12	2	14
PERM1	0	4	0
HES4	172	1	171
ISG15	57	0	57
AGRN	1634	1	1633
LOC100288175	17	2	28
LOC105378948	8	12	9
RNF223	0	0	0
C1orf159	99	0	99
LOC124903819	12	2	10
LOC124903820	0	0	0
LINC01342	0	0	0
LOC124903818	0	0	0
MIR200B	0	0	0
MIR200A	0	0	0
MIR429	0	0	0
TTLL10-AS1	0	0	0
TTLL10	1	0	1
TNFRSF18	1	1	0
TNFRSF4	0	0	0
SDF4	578	0	578
B3GALT6	467	0	467
C1QTNF12	13	5	8
UBE2J2	364	0	364
LINC01786	43	0	43
SCNN1D	135	2	133
ACAP3	1242	4	1238
MIR6726	0	0	0
SNORD167	7	0	7
PUSL1	119	28	116
INTS11	594	97	522
MIR6727	0	0	0
CPTP	260	7	253
TAS1R3	15	13	10
DVL1	717	3	722
MIR6808	0	0	0
MXRA8	58	48	10
AURKAIP1	385	23	362
CCNL2	1528	32	1496
MRPL20-AS1	248	60	261
MRPL20	274	25	322
MRPL20-DT	70	0	70
ANKRD65	26	2	24
ANKRD65-AS1	8	7	1
TMEM88B	31	20	14
LINC01770	6	0	9
LOC107985729	2	2	0
VWA1	657	1	656
ATAD3C	27	0	27
ATAD3B	266	1	265
ATAD3A	157	9	148
TMEM240	43	0	43
SSU72	721	2	719
FNDC10	371	1	383
LOC105378586	19	13	19
MIB2	406	288	519
LOC124903821	36	420	17
MMP23B	2	0	2
CDK11B	229	4	225
SLC35E2B	1056	18	1038
MMP23A	0	0	0
CDK11A	114	0	114
SLC35E2A	548	1	548
LOC112268218	0	18	5
NADK	400	5	417
GNB1	8948	11	8937
GNB1-DT	15	0	15
LOC124903822	4	1	3
CALML6	1	0	1
TMEM52	16	0	16
CFAP74	15	2	13
LOC107984872	5	0	5
LOC105378589	4	2	2
GABRD	36	0	36
LOC105378590	0	0	0
PRKCZ	464	106	643
PRKCZ-DT	0	0	0
PRKCZ-AS1	31	7	31
FAAP20	187	198	291
LOC112268219	53	72	5
LOC105378593	1	0	1
LOC124903823	0	0	0
SKI	595	16	579
LOC124903824	5	1	4
MORN1	45	0	45
LOC100129534	20	0	20
RER1	427	73	691
PEX10	105	266	176
PLCH2	1	1	0
PANK4	0	0	0
HES5	0	0	0
TNFRSF14-AS1	0	0	0
TNFRSF14	0	0	0
LOC100996583	0	0	0
PRXL2B	0	0	0
MMEL1	0	0	0
MMEL1-AS1	0	0	0
TTC34	2	0	2
LOC105378602	0	0	0
LOC105378601	0	0	0
LOC112268220	0	0	0
LOC107985732	0	0	0
LOC105378600	0	0	0
LOC105378598	0	0	0
LOC107984904	0	0	0
LOC105378599	0	0	0
LOC124903825	0	0	0
LOC124903826	5	0	5
ACTRT2	0	0	0
LOC124903827	4	0	4
PRDM16-DT	0	0	0
PRDM16	29	22	7
MIR4251	0	0	0
LOC105378606	0	0	0
LOC107984909	0	0	0
LOC105378605	3	1	2
LOC124903828	0	0	0
LOC105378604	4	2	2
ARHGEF16	49	0	49
MEGF6	43	0	43
LOC105378608	0	0	0
MIR551A	0	0	0
TPRG1L	617	3	614
WRAP73	95	0	95
TP73	7	11	5
TP73-AS3	4	0	4
TP73-AS2	0	0	0
GFOD3P	233	2	240
CCDC27	5	3	2
SMIM1	0	0	0
LRRC47	730	5	725
CEP104	365	0	365
LOC124903829	0	0	0
DFFB	70	1	69
C1orf174	134	5	129
LINC01134	3	0	3
LINC01346	0	0	0
LINC01345	0	0	0
LINC02780	0	0	0
LINC01777	2	2	0
LOC105376674	0	0	0
LOC124904578	0	0	0
LINC01646	0	0	0
AJAP1	265	2	263
LINC02781	0	0	0
LOC124904589	0	0	0
LOC102724429	0	0	0
LINC02782	0	0	0
LOC105376682	1	0	1
LOC124904590	3	2	1
LOC107984911	0	0	0
LOC105376686	0	0	0
LOC124900451	0	0	0
LOC124903830	0	0	0
