N_unmapped	148577	148577	148577
N_multimapping	1028103	1028103	1028103
N_noFeature	1092854	7230493	1203265
N_ambiguous	366130	16199	153339
DDX11L1	0	0	0
WASH7P	26	0	26
MIR6859-1	0	0	0
MIR1302-2HG	0	0	0
MIR1302-2	0	0	0
FAM138A	0	0	0
OR4F5	0	0	0
LOC124903816	0	0	0
LOC124900384	2	0	2
LOC729737	46	0	46
LOC124903814	0	0	0
DDX11L17	0	0	0
WASH9P	54	0	54
MIR6859-2	0	0	0
LOC127239154	12	3	9
LOC124903815	0	0	0
LOC124900618	0	0	0
LOC112268260	0	0	0
OR4F29	0	0	0
LOC100132287	7	0	7
LOC124904706	0	0	0
LOC105378947	4	0	4
LOC101928626	0	0	0
MIR12136	81	81	0
OR4F16	0	0	0
LOC100288069	24	2	22
LINC01409	8	0	8
LOC124903817	16	15	1
FAM87B	0	0	0
LINC00115	11	4	10
LINC01128	397	0	400
LOC107984850	3	0	3
FAM41C	0	0	0
LOC284600	270	216	273
LINC02593	52	36	168
LOC107985728	152	16	210
SAMD11	379	91	476
NOC2L	510	107	584
KLHL17	224	5	219
PLEKHN1	0	0	0
PERM1	3	0	3
HES4	150	5	145
ISG15	45	4	41
AGRN	1119	5	1114
LOC100288175	16	9	19
LOC105378948	16	6	22
RNF223	4	1	3
C1orf159	144	0	144
LOC124903819	4	4	0
LOC124903820	0	0	0
LINC01342	0	0	0
LOC124903818	1	1	0
MIR200B	0	0	0
MIR200A	0	0	0
MIR429	0	0	0
TTLL10-AS1	0	0	0
TTLL10	2	0	2
TNFRSF18	0	0	0
TNFRSF4	5	0	5
SDF4	489	0	489
B3GALT6	287	2	285
C1QTNF12	10	6	4
UBE2J2	297	15	282
LINC01786	52	0	52
SCNN1D	97	2	95
ACAP3	1065	3	1062
MIR6726	0	0	0
SNORD167	2	0	2
PUSL1	57	17	53
INTS11	426	84	355
MIR6727	0	0	0
CPTP	170	3	167
TAS1R3	24	12	16
DVL1	482	1	485
MIR6808	0	0	0
MXRA8	46	28	18
AURKAIP1	338	0	338
CCNL2	1119	11	1108
MRPL20-AS1	178	20	184
MRPL20	144	8	162
MRPL20-DT	82	1	81
ANKRD65	50	0	50
ANKRD65-AS1	9	9	0
TMEM88B	19	9	10
LINC01770	0	1	1
LOC107985729	0	1	1
VWA1	267	0	267
ATAD3C	86	0	86
ATAD3B	203	0	203
ATAD3A	122	19	103
TMEM240	40	0	40
SSU72	446	2	444
FNDC10	243	1	260
LOC105378586	16	18	16
MIB2	201	116	441
LOC124903821	29	369	16
MMP23B	2	0	2
CDK11B	175	1	174
SLC35E2B	523	13	510
MMP23A	0	0	0
CDK11A	143	0	143
SLC35E2A	465	10	457
LOC112268218	5	7	5
NADK	216	0	221
GNB1	5788	8	5780
GNB1-DT	20	0	20
LOC124903822	4	0	4
CALML6	0	0	0
TMEM52	9	0	9
CFAP74	11	0	11
LOC107984872	3	3	0
LOC105378589	0	0	0
GABRD	13	0	13
LOC105378590	0	0	0
PRKCZ	438	86	618
PRKCZ-DT	0	0	0
PRKCZ-AS1	21	6	15
FAAP20	133	246	185
LOC112268219	36	48	13
LOC105378593	0	3	0
LOC124903823	0	4	0
SKI	357	12	345
LOC124903824	2	0	2
MORN1	59	19	40
LOC100129534	9	0	9
RER1	230	61	423
PEX10	49	195	108
